"fips","median_cases","median_ratiocases","median_total_population","median_population_density","median_deaths","mean_D_stay_at_home_effective","median_days_stay_at_home_effective","median_mean_temp","median_dewpoint","median_life_expectancy","median_years_of_potential_life_lost_rate","median_age_adjusted_death_rate","median_percent_fair_or_poor_health","median_percent_low_birthweight","median_average_number_of_physically_unhealthy_days","median_percent_adults_with_diabetes","median_num_hiv_cases","median_percent_adults_with_obesity","median_food_environment_index","median_num_food_insecure","median_percent_excessive_drinking","median_percent_uninsured","median_num_primary_care_physicians","median_preventable_hospitalization_rate","median_percentile_rank_social_vulnerability","median_percentile_rank_socioeconomic_theme","median_percentile_rank_below_poverty","median_percentile_rank_unemployed","median_percentile_rank_per_capita_income","median_percentile_rank_no_highschool_diploma","median_percentile_rank_household_comp_disability_theme","median_percentile_rank_age_65_and_older","median_percentile_rank_age_17_and_younger","median_percentile_rank_disabled","median_percentile_rank_single_parent_households","median_percentile_rank_minority_status_and_language_theme","median_percentile_rank_minorities","median_percentile_rank_limited_english_abilities","median_percentile_rank_housing_and_transportation","median_percentile_percentile_rank_multi_unit_housing","median_percentile_rank_mobile_homes","median_percentile_rank_overcrowding","median_percentile_rank_no_vehicle","median_percentile_rank_institutionalized_in_group_quarters"
"51093",314.5,0.00872956393815749,36027,114.145075465806,9,0.965116279069767,119.5,19.8333333333333,61.7,79.08006554,6418.3417116,323.69661771,14.381377139,7.676602695,3.3802330528,11.9,66,37.7,8.6,3730,18.111236204,9.1695268861,17,4304,0.191,0.3496,0.2003,0.6714,0.0965,0.5339,0.0866,0.4909,0.3352,0.1547,0.3037,0.4667,0.6918,0.2595,0.1761,0.6813,0.5575,0.2171,0.2496,0.1003
"51095",402,0.00559109874826147,71900,504.673572265606,16,0.929961089494163,110,19.1666666666667,59.3,80.998614319,5894.9420192,268.86531911,12.947867259,7.148578294,3.0669916804,9.9,54,27.1,8.6,5820,16.45810583,8.9102746549,91,4885,0.0914,0.029,0.0608,0.2369,0.0169,0.0576,0.1535,0.886,0.2499,0.1713,0.1675,0.6291,0.6272,0.5979,0.1041,0.8494,0.1566,0.1258,0.1076,0.34
"51097",32,0.00448179271708683,7140,22.6544159248475,1,1,111,17.6111111111111,58.9,76.087201503,9898.0808905,490.92405452,17.8179591,9.9762470309,3.9520187457,12.7,14,52.3,8.1,850,15.500775001,14.114169592,3,4265,0.2681,0.4413,0.4043,0.3792,0.4139,0.5893,0.0739,0.8182,0.1223,0.2114,0.0675,0.7256,0.7412,0.6304,0.1515,0.0439,0.6046,0.85,0.2206,0
"51101",61.5,0.00380663530576875,16156,58.9762109074634,2,1,110.5,17.5833333333333,58.65,77.548042996,7963.7382007,363.26301986,14.086385923,7.4889867841,3.30204611,15.4,12,28,8.7,1530,18.535193593,9.8465929361,4,4516,0.0427,0.2143,0.2732,0.1363,0.1827,0.4257,0.0904,0.2229,0.6574,0.0611,0.3572,0.5514,0.6291,0.4607,0.0035,0.1216,0.1691,0.2611,0.0372,0.0312
"51105",16,0.000642286540082694,24911,57.1984660824849,0,0.963470319634703,101,19.9444444444444,60.6,75.384391533,9834.8054605,492.6841789,19.332152266,10.364321608,4.4713534633,17,17,37.2,8,3530,15.728581096,12.25018718,6,5603,0.8195,0.9685,0.9217,0.9424,0.9306,0.9319,0.4518,0.6332,0.1156,0.9726,0.2509,0.2397,0.2611,0.2929,0.8376,0.2209,0.8138,0.4782,0.8195,0.851
"51107",4716.5,0.0130133679142467,362435,702.725449386664,106,0.925373134328358,113.5,15.6944444444444,53.3,84.204020171,3348.5244683,172.68182099,11.075939859,6.5632657607,2.7718558908,6.3,326,22.3,10,12570,17.571347581,6.5311802937,308,4328,0.0863,0.008,0.0022,0.1363,0.0064,0.0732,0.0777,0.007,0.965,0.0022,0.2655,0.8978,0.8214,0.8758,0.0672,0.9182,0.0181,0.3916,0.042,0.0395
"51109",165,0.00480349344978166,34350,69.2120591381134,2,0.968992248062015,120.5,17.6111111111111,57.75,78.133201156,7907.8242579,367.87475122,14.904938457,7.5115562404,3.5648852245,14,33,30.4,8.8,3460,17.614065412,12.516912402,5,4798,0.3069,0.4476,0.263,0.6714,0.2053,0.6714,0.2225,0.5018,0.2856,0.5288,0.3158,0.5673,0.6081,0.5103,0.17,0.306,0.5699,0.5571,0.313,0.0322
"51111",81,0.00650602409638554,12450,28.8403753297093,1,1,145,18.1666666666667,58.5,75.853122588,9946.4978624,442.46840871,21.366632995,15.374841169,4.2174957915,9.6,29,40,8,1790,14.697780957,15.298376737,2,5184,0.9134,0.809,0.774,0.4094,0.9089,0.9255,0.7603,0.7377,0.1178,0.8577,0.6488,0.7128,0.8103,0.5441,0.9529,0.2916,0.8411,0.7832,0.766,0.8968
"51113",58,0.0044200579180003,13122,40.9189206025101,1,0.980314960629921,121.5,17.25,56.35,77.959257718,8400.9728579,364.81667465,15.848099617,6.5388951522,3.7590422211,12.3,11,37.8,8.9,1180,16.429561118,12.867362722,7,4771,0.2493,0.313,0.2455,0.2837,0.2989,0.5734,0.2219,0.7791,0.3196,0.2595,0.2728,0.4069,0.4804,0.3613,0.2703,0.1296,0.1605,0.795,0.5339,0.4454
"51117",273,0.00874747668941651,31209,49.8969243218916,30,0.96234309623431,110,17.7222222222222,56.5,74.161405281,11893.838019,514.3947766,19.021058059,10.501193317,3.7481588726,19.4,75,39.1,7.5,4710,13.696723691,11.900269542,16,5150,0.6848,0.6813,0.6364,0.3964,0.7163,0.8093,0.6746,0.9096,0.1315,0.8418,0.3598,0.4862,0.8061,0.1719,0.6364,0.2681,0.8309,0.1554,0.774,0.7558
"51119",20,0.00186428038777032,10728,82.325240889196,1,1,113,21.3888888888889,65,77.406606034,8679.9096944,410.89296294,15.456693903,8.850931677,3.6279292311,10,16,30.3,8.8,1090,15.198099428,11.401157048,3,4067,0.2095,0.2248,0.2003,0.2837,0.1802,0.4021,0.2757,0.9844,0.0204,0.6361,0.0831,0.3292,0.6055,0.1098,0.3219,0.0312,0.4429,0.3145,0.6425,0.752
"51121",275,0.00282843243132052,97227,251.548911405893,3,0.99203187250996,124,17.4444444444444,57.8,80.040231731,5709.4187568,307.26991606,15.552038401,6.9191670766,3.5075518384,7.4,57,26.5,7.8,13440,21.00323833,10.956911312,69,3553,0.2544,0.3862,0.8781,0.2057,0.3161,0.2066,0.0035,0.0513,0.0274,0.057,0.1659,0.5177,0.5065,0.5244,0.7765,0.9628,0.4483,0.3722,0.3473,0.9242
"51127",76,0.00379033464665104,20051,95.6015408099877,1,0.990867579908676,107,20.5555555555556,64.4,79.369439989,6873.8581229,318.34641337,12.097618935,7.1834992888,3.0078715922,9,26,32.9,9.4,1420,20.080158522,9.5732542218,7,3929,0.006,0.0471,0.0067,0.2369,0.0513,0.1687,0.0229,0.2467,0.3356,0.0981,0.086,0.2811,0.5747,0.0564,0.0452,0,0.2499,0.3518,0.0261,0.6453
"51135",183,0.0117000191803593,15641,49.7503782713783,14,0.977272727272727,138.5,17.8888888888889,57,75.29333128,8976.4859135,463.8850896,21.138334828,11.764705882,4.2292375541,22.6,69,39,4.8,2670,15.249918805,13.432126912,10,5519,0.9704,0.8848,0.8026,0.6937,0.8676,0.9414,0.6651,0.6049,0.1958,0.7195,0.7119,0.8255,0.852,0.6905,0.9949,0.6835,0.554,0.93,0.8676,0.9376
"51137",204.5,0.00586413557766754,34873,102.332854244508,3,0.980314960629921,121.5,17.25,56.35,77.64624859,8518.8448677,396.13434457,14.090854956,7.6258992806,3.3995907536,14.7,42,36.4,8.4,3040,17.464914791,11.677619956,15,4303,0.4126,0.2623,0.1067,0.6205,0.1429,0.3438,0.7851,0.7211,0.446,0.361,0.8762,0.6495,0.5807,0.6791,0.305,0.531,0.2795,0.7545,0.2206,0.3585
"51139",332,0.0139736520897344,23759,76.4397736575088,24,1,125,16.8333333333333,55.6,76.807633441,8480.3289169,416.32643412,16.336397899,7.0279928529,3.9868261121,22.5,14,35.9,8.4,2780,16.725451191,13.143041445,8,5237,0.425,0.724,0.5189,0.7291,0.624,0.8319,0.7784,0.7593,0.2254,0.738,0.6705,0.1503,0.178,0.2114,0.106,0.3126,0.5833,0.4238,0.1624,0.1012
"51141",164,0.00902090209020902,18180,37.6429683258152,4,1,135.5,19.2777777777778,61.7,76.081455566,9908.1986427,459.52540964,17.314424672,8.6053412463,4.0297638166,16.9,10,24.5,8.1,2140,15.403385118,13.710554951,5,4466,0.5947,0.8198,0.8313,0.6205,0.7867,0.8169,0.4766,0.9096,0.079,0.781,0.2327,0.4715,0.3598,0.5966,0.2636,0.1799,0.8949,0.3878,0.2206,0.3588
"51143",312.5,0.00500865495576356,62392,64.3976974421709,2,0.984251968503937,122.5,19.4444444444444,58.65,76.960305642,9121.3962353,409.17226166,18.229614704,8.0599547511,3.853621431,13,78,37.9,7.9,7670,15.09604819,12.836319271,5,3750,0.5384,0.5998,0.4635,0.4823,0.6262,0.7329,0.5244,0.7377,0.2009,0.6533,0.4581,0.5657,0.6504,0.4645,0.3461,0.2776,0.8227,0.2935,0.4358,0.4056
"51145",84,0.00296966697306088,28286,108.691587777263,2,0.98989898989899,96.5,21.8055555555556,64.5,80.577222917,5864.4488524,249.1153521,12.219443792,6.6544566545,3.0564514474,17.4,75,27.5,9.4,1760,19.535782243,9.5212695026,14,3720,0.0118,0.0748,0.014,0.2057,0.0853,0.2553,0.0204,0.3346,0.1649,0.0707,0.1429,0.3235,0.5113,0.1983,0.0589,0.0907,0.1566,0.1636,0.0156,0.9258
"51147",241.5,0.0104649651167829,23077,65.942334120439,6,0.931297709923664,112.5,18.25,58.85,76.868626817,8891.8198351,449.32633572,20.541850714,11.203055379,4.1416863379,14.1,45,37.5,6.6,3660,17.725006869,12.059939798,14,5284,0.7982,0.7214,0.6479,0.4616,0.8895,0.6995,0.0856,0.2732,0.022,0.3025,0.6829,0.7835,0.7886,0.6829,0.9863,0.873,0.6164,0.4594,0.8898,0.9831
"51149",328.5,0.00872185641461342,37664,142.043207037248,2,0.984251968503937,122.5,18.7777777777778,57.95,80.941537019,5919.7289309,298.75626825,17.442791949,8.2495812395,3.5700753864,11.9,98,31.9,7.5,4640,18.844364663,8.9991500212,6,6073,0.3715,0.404,0.1277,0.8007,0.3231,0.4091,0.1595,0.0965,0.3906,0.361,0.6428,0.6912,0.8472,0.4741,0.3814,0.5209,0.4056,0.2929,0.1519,0.9347
"51153",8321,0.0187566215089151,443630,1318.68614658168,165,0.932584269662921,115,17.5,55.4,82.199572347,4704.8263729,239.70320094,15.279547759,7.2291442666,3.0561809527,9.1,832,30.3,9.3,26320,18.363622121,11.672109105,206,5131,0.2814,0.1363,0.0382,0.3018,0.0379,0.375,0.2111,0.0111,0.944,0.0076,0.6441,0.9519,0.9064,0.9344,0.2375,0.9239,0.0408,0.8249,0.0621,0.128
"51155",74,0.00215010024115989,34417,107.599546924537,3,1,125,18.1111111111111,57.8,76.187420847,8953.4165408,459.13560361,15.831549205,8.6936936937,3.6683290422,14.6,21,30.5,8.1,3810,16.880703095,9.7800179737,14,4993,0.4368,0.4725,0.3604,0.4823,0.3906,0.6479,0.383,0.7991,0.0923,0.6673,0.3219,0.2833,0.3292,0.305,0.6017,0.7265,0.5833,0.1111,0.6425,0.6613
"51161",425,0.00453793177086114,93655,373.743996089996,6,0.980392156862745,122,19.4444444444444,57.1,78.986767074,7075.9682516,339.62330405,14.166914942,7.1145499151,3.1875918398,11.5,94,29.6,8.9,7430,18.151945814,8.2436634835,122,3544,0.1363,0.0809,0.0643,0.2254,0.0949,0.1847,0.1621,0.7211,0.2751,0.1713,0.3295,0.5138,0.4419,0.5826,0.2455,0.8927,0.093,0.1729,0.2763,0.5667
"51163",66,0.00293986636971047,22450,37.5691239526213,0,0.975409836065574,127.5,15.5833333333333,50.6,80.316542792,6616.4923791,304.05382884,15.2230907,6.8725099602,3.6766933519,13.1,10,27,8.3,2260,16.413200156,11.917192812,21,3572,0.0984,0.3101,0.4362,0.2254,0.1729,0.5546,0.1897,0.9166,0.0675,0.4938,0.0786,0.2206,0.2506,0.2668,0.0468,0.3508,0.5164,0.1713,0.1076,0.1388
"51165",874,0.0111441212847616,78427,92.3595984839472,16,0.968992248062015,120.5,16.7222222222222,54.7,80.740228021,5657.7820345,279.00323904,14.664385123,6.121045392,3.5527888146,10.2,56,27.8,8.7,6160,17.500638576,15.394270294,23,5730,0.3432,0.3668,0.2404,0.2719,0.2983,0.7405,0.1678,0.5651,0.5081,0.2846,0.1538,0.5925,0.3613,0.8017,0.4222,0.4909,0.4279,0.4562,0.4734,0.5377
"51167",81,0.00289564937618418,27973,59.0370146207745,1.5,1,127.5,18.0833333333333,53.9,74.648226677,10899.214567,515.08391129,18.16071952,8.7452471483,4.1006719849,18.9,11,38,8.4,3150,15.626840042,11.009304303,7,8220,0.418,0.7103,0.5855,0.4616,0.7396,0.8647,0.3419,0.6243,0.1815,0.9354,0.078,0.0796,0.0423,0.2089,0.3875,0.2225,0.887,0.0844,0.6934,0.4343
"51169",85,0.00379837340244883,22378,41.7868837126559,3,1,130,18.1111111111111,55.6,75.742456306,9242.106098,488.19308902,17.738564536,7.8509119746,3.9019989382,17.2,10,30.3,8.3,2400,16.425348953,10.980783629,7,4998,0.6488,0.7972,0.7558,0.6361,0.7571,0.8281,0.4301,0.8284,0.1114,0.9328,0.0745,0.1172,0.0344,0.2932,0.8083,0.4104,0.88,0.3021,0.8322,0.689
"51171",665,0.0155167183890613,42857,84.3204780725395,40,0.980392156862745,122,16.3333333333333,53.3,79.47203828,6209.7350538,325.19923098,14.440925801,7.4658573596,3.3939511705,15.6,27,33.1,8.9,3530,17.914832081,12.210713229,21,5688,0.3158,0.3187,0.1812,0.3158,0.34,0.5798,0.3241,0.7676,0.2346,0.4308,0.362,0.602,0.3932,0.7838,0.2464,0.7081,0.2018,0.5291,0.3814,0.184
"51173",116,0.00368102053120934,31513,69.8844380349147,3,1,124.5,17.2222222222222,57.45,74.254508889,11052.44559,552.44202661,17.646700682,9.7608589556,4.0949907928,15.5,32,31.4,7.9,3750,16.535407617,10.700249334,19,5522,0.6527,0.6902,0.6291,0.5699,0.6648,0.7176,0.7287,0.7529,0.1996,0.8707,0.4887,0.2474,0.191,0.3785,0.7189,0.5536,0.8039,0.1974,0.8195,0.5549
"51175",231.5,0.0126564977311246,18291,30.529849150931,12,0.984251968503937,122.5,19.6388888888889,60.95,77.933923408,7694.6844367,380.35973824,16.459352761,9.5132743363,3.6632653638,17,42,44.9,7.1,2330,15.670084869,11.035072712,4,5552,0.5756,0.5205,0.4362,0.3531,0.5189,0.7176,0.6864,0.5435,0.1764,0.581,0.957,0.4142,0.8032,0.0497,0.6495,0.0624,0.6377,0.4276,0.774,0.9026
"51177",1212,0.00938218468660252,129181,321.75065674747,33,0.939393939393939,115.5,18.5,59.25,79.301879721,6820.7434687,328.09773392,14.499582599,7.2444899098,3.2622244149,11.3,144,32.4,8.9,10010,21.05155041,9.5402940304,83,6469,0.1732,0.1589,0.079,0.3298,0.0917,0.3292,0.212,0.0933,0.8691,0.1404,0.5078,0.7421,0.6991,0.6998,0.1,0.7937,0.2404,0.3935,0.1076,0.0309
"51179",1193.5,0.00855261272107088,139548,518.663485616227,7,0.946564885496183,118.5,18.3333333333333,57.9,80.323687086,5388.1410579,270.94448849,11.772823041,7.176953354,3.0180345801,7.3,178,34.5,9.2,8820,19.852261094,7.7203453716,44,5741,0.1356,0.0258,0.0073,0.2369,0.0328,0.0732,0.2286,0.0169,0.9054,0.0271,0.6918,0.7787,0.759,0.7007,0.1258,0.7157,0.0888,0.1917,0.0318,0.6084
"51181",38.5,0.00571980389243797,6731,24.1298299749206,2,1,126.5,20.25,61.05,76.142482129,10737.311931,440.00520508,18.484572217,8.6746987952,3.8553422069,15,15,26,7.1,980,15.102055784,9.9686028257,2,3508,0.384,0.5119,0.2576,0.6813,0.3836,0.6714,0.2814,0.6753,0.1009,0.4212,0.5352,0.4247,0.8746,0,0.3448,0.2108,0.7268,0.6024,0.6934,0
"51183",280,0.0238643143271116,11733,23.9341539701373,9,1,127,20.3333333333333,61.2,74.743652304,10767.304242,514.63612604,21.081818993,12.423312883,4.0831760974,10.8,55,39.4,5.7,2110,16.182474826,13.062409289,3,6863,0.8507,0.8239,0.6756,0.4616,0.9618,0.9669,0.5747,0.3789,0.0016,0.7943,0.9316,0.8036,0.9398,0.5692,0.7647,0.2219,0.8787,0.0458,0.8848,0.999
"51185",92,0.00212142873613577,43367,83.5834863508464,0,0.99601593625498,124,17.2222222222222,57.4,73.872582419,11576.927471,561.56267983,17.211333101,9.8161523309,3.8426538872,14.3,24,32.2,7.8,4910,16.165267175,11.561833344,27,6434,0.5801,0.7313,0.6364,0.6937,0.5578,0.8465,0.3569,0.6816,0.1519,0.9535,0.0548,0.192,0.2085,0.2601,0.7154,0.3744,0.8711,0.156,0.7972,0.7249
"51187",346.5,0.00892880150488314,38807,181.542482711596,6,0.984251968503937,122.5,16.3888888888889,53.35,76.571858886,8574.0962554,408.91528926,13.934790999,6.9444444444,3.4128016064,15.4,42,32.4,8.9,3140,18.893328045,11.311415302,21,5497,0.234,0.3063,0.1678,0.4502,0.1866,0.5683,0.3508,0.2401,0.533,0.3521,0.7065,0.3926,0.4142,0.4011,0.1796,0.5428,0.0605,0.3155,0.3814,0.5196
"51191",170,0.00311572156445878,54562,97.2628970876936,4,0.983935742971888,123,17.8333333333333,53.3,77.147603723,8553.6063725,406.77821872,16.694227699,8.8376804254,3.89972894,18.2,43,30.2,8.5,5450,15.86732981,10.838415754,37,6122,0.3101,0.4855,0.4094,0.4368,0.4222,0.6479,0.2974,0.773,0.1175,0.7125,0.1544,0.0984,0.1178,0.1652,0.4269,0.5186,0.6558,0.0634,0.4877,0.6734
"51193",187,0.0106686444545869,17528,76.4167842854266,2,1,112.5,17.75,59.25,77.257954888,8482.1399237,416.25765035,16.501885603,9.7598760651,3.6416894666,16.8,25,34.6,8.5,1910,15.78386744,13.134283345,2,5353,0.206,0.3301,0.2127,0.4616,0.1649,0.609,0.2763,0.886,0.1251,0.6253,0.0882,0.7475,0.7701,0.6371,0.0216,0.1697,0.3719,0.0372,0.4187,0.0805
"51195",98,0.00244547586964116,40074,99.3920572656069,3,1,126.5,17.9722222222222,54.75,72.87521727,12425.183692,577.44865316,19.971278383,9.9555251454,4.4864351472,17.6,30,35.3,7.8,5510,17.26035992,11.612858815,20,5022,0.7937,0.8991,0.7991,0.8698,0.7603,0.9354,0.5868,0.3464,0.2171,0.9691,0.5871,0.2744,0.2977,0.3216,0.829,0.2846,0.9249,0.1356,0.9252,0.886
"51197",102,0.00349662335881526,29171,63.1654857077465,3,0.99601593625498,124,17.2222222222222,57.4,75.608193341,8987.9920127,479.62055964,15.602748311,7.8403078403,3.7590386966,13.2,27,35.5,8.5,3170,16.571025458,12.159181152,14,4710,0.4279,0.6119,0.5304,0.5947,0.4849,0.7329,0.432,0.7211,0.2222,0.745,0.2607,0.1757,0.2098,0.227,0.4021,0.5435,0.7813,0.0688,0.8153,0.1398
"51520",58,0.00334486735870819,17340,1330.85372681189,0,0.987903225806452,123.5,17.8333333333333,53.35,71.559428409,13267.082333,614.57529811,18.282478575,7.123655914,4.1640140799,22.4,5,29.1,6.6,2480,16.219644436,9.3165798345,9,6689,0.7552,0.7705,0.774,0.737,0.6912,0.6714,0.9628,0.7109,0.3311,0.886,0.9436,0.2391,0.4129,0.1401,0.5807,0.8784,0.063,0.1987,0.957,0.5874
"51550",2391,0.0102532655214114,233194,688.883209077257,27,0.976470588235294,122,19.6666666666667,60.3,78.534616842,6792.9075396,337.64184259,15.364853686,8.697365181,3.4069258149,12.1,446,36.2,8.2,25870,17.335148082,7.9013115281,197,5010,0.2448,0.1706,0.1226,0.4241,0.1305,0.1999,0.2751,0.0876,0.7746,0.0764,0.7838,0.6711,0.8182,0.4709,0.2547,0.8144,0.093,0.2187,0.234,0.6625
"51570",195,0.0111085792411986,17554,2333.79033954597,21,1,130,19.3888888888889,59.3,74.489826676,10793.428635,496.11465682,17.073839303,10.56122449,3.9363975308,10.4,11,26.5,8.3,2010,16.36420032,10.263991552,24,5579,0.5498,0.4148,0.3244,0.7036,0.2958,0.375,0.923,0.7676,0.4527,0.6183,0.8717,0.7205,0.6351,0.731,0.2553,0.7934,0.0064,0.4441,0.5985,0.1805
"51590",278,0.00656279508970727,42360,987.178783786891,4,0.972762645914397,121,19.2777777777778,58.4,72.355913004,12927.151094,616.12837208,21.940664145,12.326152168,4.308175067,12,130,29.6,6.5,8340,14.070883498,10.552795822,42,5475,0.9551,0.8806,0.8446,0.9293,0.6966,0.8131,0.9624,0.7211,0.404,0.8284,0.915,0.7393,0.9131,0.4833,0.8755,0.8972,0.1086,0.5581,0.9863,0.7402
"51600",84,0.00355630821337849,23620,3785.11833323773,7,1,130,19.4444444444444,57.3,78.924131413,6000.8443945,293.11220662,13.411943003,6.7602591793,3.0670300752,7.2,75,24.3,9.8,1130,16.9900575,9.3722499267,4,2980,0.2047,0.0602,0.0261,0.3158,0.0099,0.1687,0.0178,0.2833,0.2862,0.0118,0.0939,0.9261,0.8166,0.951,0.582,0.9819,0,0.7561,0.3473,0.6014
"51620",126,0.0149768215856413,8413,1023.18370205255,6,1,125,19.7777777777778,61.1,68.777421209,18125.539074,750.89451871,22.182295888,11.674528302,4.3478323828,14,19,49.1,4.4,1680,13.81564517,9.7779148674,10,5508,0.6555,0.7743,0.5664,0.9758,0.5871,0.7619,0.7896,0.5651,0.7418,0.1337,0.9713,0.4613,0.9417,0,0.3168,0.7966,0,0.0369,0.9475,0.391
"51630",340,0.01220694359674,27853,2667.64204728117,2,0.980237154150198,121,18.8888888888889,61,78.152492274,7836.438698,356.90690405,17.343956911,8.1165452653,3.7745326905,10.9,67,31.7,7.7,4200,18.607103621,11.151158191,42,5514,0.5323,0.3442,0.5613,0.5813,0.1394,0.2066,0.0974,0.0357,0.2818,0.0503,0.9548,0.8494,0.8064,0.7813,0.8688,0.9949,0,0.4648,0.8848,0.9284
"51650",990,0.00723742406187632,136789,2657.60196470223,5,0.984251968503937,122.5,19.9166666666667,63.2,76.6668413,8712.663131,433.19629372,17.384383648,9.6553992927,3.7959943418,15,495,38.1,6.6,23080,16.862811891,9.6362253919,56,4424,0.6823,0.4871,0.4947,0.7561,0.377,0.2923,0.3266,0.1748,0.3913,0.3025,0.929,0.7943,0.9354,0.5575,0.8911,0.9013,0.0369,0.921,0.7835,0.6991
"51660",1018,0.0195848323361357,51979,2999.0136343366,29,0.936329588014981,116,16.5,54.3,79.750689057,5335.3593695,285.7275422,22.512790091,6.5382892969,4.4146672817,7,62,25.4,7.7,8160,20.014805093,15.822860563,73,4697,0.7959,0.7606,0.9793,0.3677,0.8863,0.6055,0.036,0.0083,0.0252,0.0048,0.9064,0.8867,0.7163,0.9551,0.9857,0.978,0.0312,0.9252,0.9093,0.9669
"51670",253.5,0.0113514239656099,22332,2169.9295121268,5,0.992063492063492,123.5,18.8611111111111,58.3,70.888593535,14938.091998,723.77163347,20.160164609,13.34125099,4.1884435832,16.9,57,29.6,6.1,4130,15.066485786,11.754097491,9,6536,0.9296,0.8402,0.7701,0.8918,0.6937,0.772,0.9809,0.3346,0.8529,0.8032,0.9901,0.8176,0.8838,0.6466,0.6848,0.9099,0.0258,0.7896,0.9554,0.1907
"51680",412.5,0.00523776268173449,78755,1603.05035433501,2,0.984251968503937,122.5,19.4166666666667,57.85,77.035007479,7764.7657556,424.4134254,19.682801389,8.1375,4.1739932348,9.7,176,35.4,6.7,13780,18.385344085,10.156822013,101,4384,0.7007,0.6797,0.8857,0.5552,0.6788,0.4327,0.1398,0.1964,0.1369,0.2343,0.8774,0.7695,0.78,0.6616,0.8532,0.9612,0.0509,0.2677,0.9742,0.9637
"51683",1591,0.0386643660842305,41149,4163.9877914152,20,0.980314960629921,121.5,18.1666666666667,57.25,78.640900938,6012.8465997,311.43015744,17.754901975,7.0932632764,3.4466210266,4,82,31,9.7,2080,18.087822155,16.560612163,42,4412,0.4308,0.3136,0.0872,0.3792,0.1808,0.7552,0.1878,0.0096,0.908,0.0105,0.6253,0.9691,0.9166,0.9717,0.3528,0.9748,0.0509,0.9573,0.2496,0.0201
"51690",240,0.017710870046491,13551,1236.8267202781,3,1,139,19.7222222222222,62.6,69.115111512,14841.160205,786.96321149,21.570155104,12.662337662,4.3478406741,14.4,26,29.3,6,2690,13.74164864,10.101793505,1,6637,0.9185,0.8663,0.8809,0.8475,0.6603,0.836,0.9847,0.7943,0.4846,0.8214,0.914,0.7399,0.8994,0.4976,0.609,0.8991,0,0.2038,0.9803,0.6517
"51700",1481.5,0.00815777011772739,181606,2628.85551855678,15,0.961538461538462,119.5,20.6666666666667,59.25,76.727107866,8415.613268,431.91286644,19.107170499,9.7396630934,3.9473765614,13.9,678,34.6,7.1,29470,18.591606037,11.129868645,101,4689,0.7568,0.5084,0.5234,0.6937,0.4056,0.3601,0.4183,0.078,0.6278,0.2846,0.943,0.8914,0.9115,0.774,0.9064,0.9602,0.0844,0.6953,0.8609,0.7978
"51710",2796.5,0.0113806547183018,245724,4612.23066667641,20.5,0.961538461538462,119.5,20.5555555555556,60.1,75.362875013,9578.0576006,487.25409843,19.405438363,10.694954763,3.8879894424,10.8,1430,33.6,6.5,45010,20.209699854,11.660729339,238,5638,0.7705,0.6695,0.794,0.8259,0.4113,0.482,0.1254,0.0264,0.2178,0.2114,0.95,0.8478,0.9144,0.6699,0.9542,0.9596,0.0312,0.7026,0.9608,0.9366
"51720",21.5,0.00540472599296129,3978,531.757494378492,0,1,135.5,18.6111111111111,57,73.017981055,12072.100499,590.64281461,18.644334687,6.8548387097,4.2384417784,9.5,0,31.8,7.4,670,16.338022941,11.39439723,6,6775,0.8513,0.9201,0.929,0.9637,0.8532,0.7084,0.5339,0.3133,0.2276,0.6991,0.8198,0.5664,0.4543,0.6619,0.7978,0.9083,0.6781,0.2531,0.9252,0.3314
"51730",459.5,0.0143607213176235,31997,1394.44231030377,13,1,124.5,18.8611111111111,58.35,67.878013814,18804.25065,849.30780497,25.852886807,11.809720786,4.695144987,14.3,141,40.4,4,8280,13.870447498,10.993551377,22,7055,0.9659,0.9395,0.9583,0.9647,0.7911,0.8494,0.7943,0.3346,0.2569,0.851,0.9761,0.8787,0.9892,0.6667,0.8981,0.9704,0.0462,0.7396,0.9901,0.6221
"51735",35.5,0.00294166390454093,12068,784.325640944515,0,0.984251968503937,122.5,19.9166666666667,63.2,78.625194563,6484.431352,318.48880004,11.671152773,4.9853372434,3.039801873,7.4,6,37.3,9.2,680,19.326345167,6.1923313512,8,4597,0.0041,0.0035,0.0051,0.086,0.0271,0.0293,0.1203,0.5651,0.5078,0.1047,0.2108,0.2728,0.2811,0.3362,0.0041,0.4881,0.0462,0.0328,0.0704,0.0388
"51750",26,0.00151285930408472,17186,1740.97612281235,0,0.98406374501992,121,18,57,76.441666448,7303.6796748,404.64179182,22.324645642,10.878243513,4.7392282381,8.5,11,34.2,6.4,3400,19.165477694,9.0517892194,12,4136,0.4935,0.8122,0.994,0.7851,0.923,0.3292,0.0134,0.007,0.0029,0.2595,0.3181,0.3728,0.5275,0.2585,0.7727,0.9834,0.2114,0,0.872,0.9784
"51760",2737,0.0126261111854336,216773,3623.54444329377,36,0.954198473282443,118.5,19,58.8,77.438049581,9113.698286,439.93041233,19.530587234,10.981887512,4.1699614302,11.5,1042,30.9,6.2,44840,21.890146797,14.03727311,235,4572,0.7689,0.6746,0.9099,0.7752,0.1923,0.6539,0.1808,0.071,0.0802,0.5107,0.8733,0.923,0.9351,0.8204,0.8669,0.9831,0.0181,0.4658,0.985,0.8128
